event_id,title,area,subarea,semantic_cluster_id,semantic_cluster_label,taxonomy_confidence,review_status,topic_group,topic,is_oral,award,public_total_votes,visits_last_7_days,github_url,github_repo,github_stars,artifact_confidence,needs_manual_check_reason,primary_contribution_type,method_families,evaluation_settings,benchmark_mentions,dataset_mentions,metric_mentions,evidence_confidence,author_count,institution_count,url,alphaxiv_url,signal_score
63416,ManiSoft: Towards Vision-Language Manipulation for Soft Robotics,"Robotics, Embodiment, and World Models",Vision-language-action models and robotic manipulation,16,action / robotics / vla / applications robotics,high,stable_seed,Applications,Applications->Robotics,false,,7,1,,,0,no_github_url,,Benchmark / evaluation,RL / policy optimization,vision/video; robotics/embodied; language/llm,,,,medium,5,3,https://icml.cc/virtual/2026/poster/63416,https://www.alphaxiv.org/abs/2605.18617,8
60863,ACTG-ARL: Differentially Private Conditional Text Generation with RL-Boosted Control,"Safety, Governance, Privacy, and Society","Privacy, differential privacy, and unlearning",23,privacy / private / dp / aspects privacy,high,stable_seed,Social Aspects,Social Aspects->Privacy,false,,0,8,,,0,no_github_url,,Dataset / data resource,RL / policy optimization; LLM post-training; Agents / tool use,math/code/verifiable; robotics/embodied; language/llm; security/safety; theory/synthetic,,,reward,medium,7,3,https://icml.cc/virtual/2026/poster/60863,https://www.alphaxiv.org/abs/2510.18232,8
60530,Building Better Deception Probes Using Targeted Instruction Pairs,"Safety, Governance, Privacy, and Society","Adversarial safety, attacks, and security",12,safety / attacks / attack / social aspects,high,stable_seed,Social Aspects,"Social Aspects->Accountability, Transparency, and Interpretability",false,,2,6,,,0,no_github_url,,Position / conceptual,,,,,,low,5,5,https://icml.cc/virtual/2026/poster/60530,https://www.alphaxiv.org/abs/2602.01425,8
64315,Erased but Not Forgotten: How Backdoors Compromise Concept Erasure,"Safety, Governance, Privacy, and Society","Adversarial safety, attacks, and security",12,safety / attacks / attack / social aspects,high,stable_seed,Social Aspects,Social Aspects->Robustness,false,,7,1,,,0,no_github_url,,Uncoded,LLM post-training; Agents / tool use; Diffusion / flow,vision/video; language/llm,,,,low,5,4,https://icml.cc/virtual/2026/poster/64315,https://www.alphaxiv.org/abs/2504.21072,8
63995,Multi-Round Human–AI Collaboration with User-Specified Requirements,"Safety, Governance, Privacy, and Society","Position papers, policy, and social impacts",37,ai / position / social / position paper,high,stable_seed,Unknown,,false,,2,6,,,0,no_github_url,,Theory / proof,Reasoning / test-time compute,language/llm; science/domain,,,accuracy,medium,4,1,https://icml.cc/virtual/2026/poster/63995,https://www.alphaxiv.org/abs/2602.17646,8
63792,Neural Concept Verifier: Scaling Prover-Verifier Games via Concept Encodings,"Safety, Governance, Privacy, and Society","Position papers, policy, and social impacts",37,ai / position / social / position paper,high,stable_seed,Social Aspects,"Social Aspects->Accountability, Transparency, and Interpretability",false,,4,4,,,0,no_github_url,,Dataset / data resource,Reasoning / test-time compute,math/code/verifiable,,,,medium,6,5,https://icml.cc/virtual/2026/poster/63792,https://www.alphaxiv.org/abs/2507.07532,8
67234,Position: LLM-Based Social Simulations Require a Boundary,"Safety, Governance, Privacy, and Society","Position papers, policy, and social impacts",37,ai / position / social / position paper,high,stable_seed,Applications,Applications->Social Sciences,false,,8,0,,,0,no_github_url,,Position / conceptual,LLM post-training,language/llm; theory/synthetic,,,,medium,5,3,https://icml.cc/virtual/2026/poster/67234,https://www.alphaxiv.org/abs/2506.19806,8
67152,Position: Trustworthy AI Suffers from Invariance Conflicts and Causality is The Solution,"Safety, Governance, Privacy, and Society","Position papers, policy, and social impacts",37,ai / position / social / position paper,high,stable_seed,General Machine Learning,General Machine Learning->Causality,false,,8,0,,,0,no_github_url,,Position / conceptual,Causal / data-centric,security/safety,,,,medium,6,6,https://icml.cc/virtual/2026/poster/67152,https://www.alphaxiv.org/abs/2605.02640,8
65513,Private and Stable Test-time Adaptation with Differential Privacy,"Safety, Governance, Privacy, and Society","Privacy, differential privacy, and unlearning",23,privacy / private / dp / aspects privacy,high,stable_seed,Deep Learning,Deep Learning->Robustness,false,,7,1,,,0,no_github_url,,Uncoded,Reasoning / test-time compute,robotics/embodied; security/safety,,,accuracy,medium,4,3,https://icml.cc/virtual/2026/poster/65513,https://www.alphaxiv.org/abs/2606.01908,8
63933,RLCracker: Evaluating the Worst-Case Vulnerability of LLM Watermarks with Adaptive RL Attacks,"Safety, Governance, Privacy, and Society","Adversarial safety, attacks, and security",12,safety / attacks / attack / social aspects,high,stable_seed,Social Aspects,Social Aspects->Safety,false,,3,5,,,0,no_github_url,,Position / conceptual,RL / policy optimization,language/llm; security/safety,,,,medium,8,4,https://icml.cc/virtual/2026/poster/63933,https://www.alphaxiv.org/abs/2509.20924,8
62486,Sponge Tool Attack: Stealthy Denial-of-Efficiency against Tool-Augmented Agentic Reasoning,"Safety, Governance, Privacy, and Society","Adversarial safety, attacks, and security",12,safety / attacks / attack / social aspects,high,stable_seed,Unknown,,false,,8,0,,,0,no_github_url,,Dataset / data resource,RL / policy optimization; Reasoning / test-time compute; Agents / tool use,robotics/embodied; language/llm; security/safety,,,,medium,2,1,https://icml.cc/virtual/2026/poster/62486,https://www.alphaxiv.org/abs/2601.17566,8
64950,Understanding Private Learning From Feature Perspective,"Safety, Governance, Privacy, and Society","Privacy, differential privacy, and unlearning",23,privacy / private / dp / aspects privacy,high,stable_seed,Unknown,,false,,8,0,,,0,no_github_url,,Position / conceptual,,security/safety; theory/synthetic,,,,low,6,6,https://icml.cc/virtual/2026/poster/64950,https://www.alphaxiv.org/abs/2511.18006,8
62909,``Someone Hid It!'': Query-Agnostic Black-Box Attacks on LLM-Based Retrieval,"Safety, Governance, Privacy, and Society","Adversarial safety, attacks, and security",12,safety / attacks / attack / social aspects,high,stable_seed,Deep Learning,Deep Learning->Robustness,false,,6,0,https://github.com/JetRichardLee/DQA-Learning,JetRichardLee/DQA-Learning,2,github_url_with_stars,,Benchmark / evaluation,Reasoning / test-time compute; Agents / tool use,language/llm; security/safety; theory/synthetic,,,memory,medium,11,4,https://icml.cc/virtual/2026/poster/62909,https://www.alphaxiv.org/abs/2602.00364,8
62988,$\mu$pscaling small models: Principled warm starts and hyperparameter transfer,Systems and Efficient Foundation Models,"Large-scale training, optimizers, and model architecture",26,networks / training / deep / gradient,medium,needs_review,Deep Learning,Deep Learning->Theory,false,,7,1,,,0,no_github_url,,Dataset / data resource,,theory/synthetic,,,,low,6,2,https://icml.cc/virtual/2026/poster/62988,https://www.alphaxiv.org/abs/2602.10545,8
65119,An analytic theory of convolutional neural network inverse problems solvers,Systems and Efficient Foundation Models,"Large-scale training, optimizers, and model architecture",26,networks / training / deep / gradient,medium,needs_review,Deep Learning,Deep Learning->Theory,false,,4,2,https://github.com/mh-nguyen712/analytical_mmse,mh-nguyen712/analytical_mmse,2,github_url_with_stars,,Position / conceptual,Diffusion / flow; Graphs / geometry,science/domain; theory/synthetic,,,,medium,4,4,https://icml.cc/virtual/2026/poster/65119,https://www.alphaxiv.org/abs/2601.10334,8
63539,ArborKV: Structure-Aware KV Cache Management for Scaling Tree-based LLM Reasoning,Systems and Efficient Foundation Models,Long-context attention and KV-cache compression,3,attention / kv / context / cache,high,stable_seed,Deep Learning,Deep Learning->Large Language Models,false,,2,6,,,0,no_github_url,,Benchmark / evaluation,RL / policy optimization; Reasoning / test-time compute; Transformer / attention,language/llm,,,accuracy; throughput; memory,medium,6,1,https://icml.cc/virtual/2026/poster/63539,https://www.alphaxiv.org/abs/2605.22106,8
63012,AsyncSpade: Efficient Test-Time Scaling with Asynchronous Sparse Decoding,Systems and Efficient Foundation Models,Long-context attention and KV-cache compression,3,attention / kv / context / cache,high,stable_seed,Unknown,,false,,6,0,https://github.com/UNITES-Lab/AsyncSpade,UNITES-Lab/AsyncSpade,2,github_url_with_stars,,Benchmark / evaluation,Reasoning / test-time compute; Agents / tool use; Transformer / attention; Compression / efficiency,math/code/verifiable; language/llm; theory/synthetic,GPQA-Diamond,,accuracy; memory; flop,medium,5,5,https://icml.cc/virtual/2026/poster/63012,https://www.alphaxiv.org/abs/2510.07486,8
66777,Can local learning match self-supervised backpropagation?,Systems and Efficient Foundation Models,"Large-scale training, optimizers, and model architecture",26,networks / training / deep / gradient,medium,needs_review,Applications,"Applications->Neuroscience, Cognitive Science",false,,6,2,,,0,no_github_url,,Benchmark / evaluation,,vision/video; theory/synthetic,,,,low,4,3,https://icml.cc/virtual/2026/poster/66777,https://www.alphaxiv.org/abs/2601.21683,8
61044,Demystifying Mergeability: Interpretable Properties to Predict Model Merging Success,Systems and Efficient Foundation Models,"Large-scale training, optimizers, and model architecture",26,networks / training / deep / gradient,medium,needs_review,Deep Learning,Deep Learning->Everything Else,false,,5,3,,,0,no_github_url,,Method / algorithm,LLM post-training,,,,,low,4,2,https://icml.cc/virtual/2026/poster/61044,https://www.alphaxiv.org/abs/2601.22285,8
64069,Dynamic Symmetric Point Tracking: Tackling Non-ideal Reference in Analog In-memory Training,Systems and Efficient Foundation Models,"Large-scale training, optimizers, and model architecture",26,networks / training / deep / gradient,medium,needs_review,Optimization,Optimization->Everything Else,false,,6,2,,,0,no_github_url,,Theory / proof,,vision/video; language/llm; security/safety; theory/synthetic,,,accuracy; memory,medium,5,2,https://icml.cc/virtual/2026/poster/64069,https://www.alphaxiv.org/abs/2602.21321,8
65994,End-to-End Compression for Tabular Foundation Models,Systems and Efficient Foundation Models,Long-context attention and KV-cache compression,3,attention / kv / context / cache,high,stable_seed,Deep Learning,Deep Learning->Foundation Models,false,,6,2,,,0,no_github_url,,Benchmark / evaluation,Transformer / attention; Compression / efficiency,,TabArena,,memory,medium,5,3,https://icml.cc/virtual/2026/poster/65994,https://www.alphaxiv.org/abs/2602.05649,8
61429,Federated Sketching LoRA: A Flexible Framework for Heterogeneous Collaborative Fine-Tuning of LLMs,Systems and Efficient Foundation Models,"Serving, GPU memory, MoE, and throughput",29,llm / memory / gpu / throughput,high,stable_seed,Deep Learning,Deep Learning->Large Language Models,false,,8,0,,,0,no_github_url,,Theory / proof,LLM post-training; Compression / efficiency,language/llm,,,,medium,5,3,https://icml.cc/virtual/2026/poster/61429,https://www.alphaxiv.org/abs/2501.19389,8
62326,On the Relationship Between Activation Outliers and Feature Death in Sparse Autoencoders,Systems and Efficient Foundation Models,"Large-scale training, optimizers, and model architecture",26,networks / training / deep / gradient,medium,needs_review,Deep Learning,Deep Learning->Other Representation Learning,false,,4,4,,,0,no_github_url,,Application / domain study,LLM post-training; Compression / efficiency,vision/video; language/llm; science/domain,,,,medium,3,3,https://icml.cc/virtual/2026/poster/62326,https://www.alphaxiv.org/abs/2605.31518,8
65306,Parameters as Experts: Adapting Vision Models with Dynamic Parameter Routing for Dense Predictions,Systems and Efficient Foundation Models,"Large-scale training, optimizers, and model architecture",26,networks / training / deep / gradient,medium,needs_review,General Machine Learning,"General Machine Learning->Transfer, Multitask and Meta-learning",false,,7,1,,,0,no_github_url,,Method / algorithm,LLM post-training; Compression / efficiency,vision/video,,,,medium,3,2,https://icml.cc/virtual/2026/poster/65306,https://www.alphaxiv.org/abs/2602.06862,8
65065,Predicting Large Model Test Losses with a Noisy Quadratic System,Systems and Efficient Foundation Models,"Large-scale training, optimizers, and model architecture",26,networks / training / deep / gradient,medium,needs_review,Deep Learning,Deep Learning->Foundation Models,false,,1,7,https://github.com/chuningxdy/Noisy-Quadratic-System,chuningxdy/Noisy-Quadratic-System,0,github_url_no_stars,,Theory / proof,,,,,memory,low,2,1,https://icml.cc/virtual/2026/poster/65065,https://www.alphaxiv.org/abs/2605.09154,8
64582,Scaling Laws for Precision in High-Dimensional Linear Regression,Systems and Efficient Foundation Models,Quantization and low-precision training/inference,19,quantization / bit / precision / low,high,stable_seed,Theory,Theory->Learning Theory,false,,6,2,,,0,no_github_url,,Dataset / data resource,Compression / efficiency,theory/synthetic,,,,medium,4,2,https://icml.cc/virtual/2026/poster/64582,https://www.alphaxiv.org/abs/2602.19241,8
61014,Towards Understanding Adam Convergence on Highly Degenerate Polynomials,Systems and Efficient Foundation Models,"Large-scale training, optimizers, and model architecture",26,networks / training / deep / gradient,medium,needs_review,Deep Learning,Deep Learning->Theory,false,,1,7,,,0,no_github_url,,Theory / proof,LLM post-training,theory/synthetic,,,,medium,5,2,https://icml.cc/virtual/2026/poster/61014,https://www.alphaxiv.org/abs/2603.09581,8
65227,Belief Propagation Converges to Gaussian Distributions in Sparsely-Connected Factor Graphs,"Theory, Optimization, and Algorithms",Bayesian and probabilistic methods,32,bayesian / probabilistic / posterior / probabilistic methods,high,stable_seed,Theory,Theory->Probabilistic Methods,false,,5,3,,,0,no_github_url,,Theory / proof,Compression / efficiency; Bayesian / probabilistic; Graphs / geometry,vision/video; theory/synthetic,,,memory,medium,6,1,https://icml.cc/virtual/2026/poster/65227,https://www.alphaxiv.org/abs/2601.21935,8
