event_id,cluster_id,cluster_label,title,topic,topic_group,themes,is_oral,award,public_total_votes,visits_last_7_days,github_stars,composite_score,cluster_distance,cluster_centrality,attention_score,url,alphaxiv_url
66756,4,visual / multimodal / reasoning / vision,WinDeskGround: A Benchmark for Robust GUI Grounding in Complex Multi-Window Desktop Environments,Deep Learning->Large Language Models,Deep Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,3,4,0.327,0.83708,0.54434,0.00255,https://icml.cc/virtual/2026/poster/66756,https://www.alphaxiv.org/abs/2605.16402
65250,23,interpretability / accountability / transparency / transparency interpretability,Manifold-Aligned Guided Integrated Gradients for Reliable Feature Attribution,"Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,"Agents, tools, and computer use; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,3,0,5,0.3617,0.77394,0.56372,0.00165,https://icml.cc/virtual/2026/poster/65250,https://www.alphaxiv.org/abs/2605.02167
64338,20,code / anonymous / 4open science / 4open,Coordinated Disentanglement with Iterative Mode Discovery Under Hidden Correlations,General Machine Learning->Representation Learning,General Machine Learning,"Theory, optimization, and sampling",false,,0,0,0,0.0,0.84259,0.54272,0.0,https://icml.cc/virtual/2026/poster/64338,
65853,11,agent / agents / multi agent / multi,SE-GA: Memory-Augmented Self-Evolution for GUI Agents,Applications->Everything Else,Applications,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization",false,,4,8,13,0.5458,0.865,0.53619,0.00901,https://icml.cc/virtual/2026/poster/65853,https://www.alphaxiv.org/abs/2605.16883
64496,14,attention / transformers / transformer / context,Attention Implements the Fisher Geometry of Exponential Families,Theory->Deep Learning,Theory,"Interpretability and mechanistic analysis; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,0,0.0,0.76278,0.56728,0.0,https://icml.cc/virtual/2026/poster/64496,
66130,4,visual / multimodal / reasoning / vision,OvisOCR: End-to-End Document Parsing via Aligning Specialized Perception with General Reasoning,,Unknown,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Theory, optimization, and sampling",false,,0,0,0,0.0,0.83479,0.54502,0.0,https://icml.cc/virtual/2026/poster/66130,
64348,3,diffusion / generative / diffusion models / generative models,Denoising without Diffusion: Fixed-Noise Denoiser Anomaly Detection in Tabular Data,Deep Learning->Other Representation Learning,Deep Learning,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Systems, efficiency, and compression",false,,0,0,0,0.0,0.88747,0.52981,0.0,https://icml.cc/virtual/2026/poster/64348,
65821,11,agent / agents / multi agent / multi,When Planning Fails Despite Correct Execution: On Epistemic Calibration for LLM-Based Multi-Agent Systems,"Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,"Agents, tools, and computer use; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",false,,4,0,1,0.143,0.77852,0.56226,0.0022,https://icml.cc/virtual/2026/poster/65821,https://www.alphaxiv.org/abs/2605.23414
64365,1,language / language models / llms / large language,Context Distillation Retains Post-Training Capabilities in Continually Trained LMs,Deep Learning->Large Language Models,Deep Learning,LLM reasoning and test-time compute; RL for LLMs and verifiable rewards,false,,0,0,0,0.0,0.92229,0.52021,0.0,https://icml.cc/virtual/2026/poster/64365,
64367,4,visual / multimodal / reasoning / vision,ImpQuant: Fine-Grained Importance-Aware Quantization for Large Vision-Language Models,Applications->Computer Vision,Applications,"Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",false,,0,0,0,0.0,0.85326,0.53959,0.0,https://icml.cc/virtual/2026/poster/64367,
61230,24,preference / reward / preferences / preference optimization,Are LLM Evaluators Really Narcissists? Sanity Checking Self-Preference Evaluations,Social Aspects->Alignment,Social Aspects,"Causality and data-centric ML; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",false,,2,5,0,0.0107,0.8421,0.54286,0.00535,https://icml.cc/virtual/2026/poster/61230,https://www.alphaxiv.org/abs/2601.22548
64058,6,reasoning / reinforcement / rl / reinforcement learning,HiPER: Hierarchical Plan–Execute RL for Multi-Turn LLM Agents,Reinforcement Learning->Planning,Reinforcement Learning,"Agents, tools, and computer use; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",false,,0,0,0,0.0,0.85534,0.53898,0.0,https://icml.cc/virtual/2026/poster/64058,
63582,17,representation / machine learning / machine / general,Learning Coherent Representations: A Topological Approach to Interpretability,Deep Learning->Other Representation Learning,Deep Learning,"AI for science, health, and biology; Interpretability and mechanistic analysis; Theory, optimization, and sampling",false,,7,4,0,0.0145,0.86466,0.53629,0.00726,https://icml.cc/virtual/2026/poster/63582,https://www.alphaxiv.org/abs/2606.02841
64399,12,tuning / fine tuning / fine / lora,Jailbreak to Protect: Buffering Harmful Fine-Tuning via Temporary Jailbreaking LoRA in Large Language Models,Social Aspects->Safety,Social Aspects,"Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,0,0.0,0.80516,0.55397,0.0,https://icml.cc/virtual/2026/poster/64399,
64400,2,attacks / attack / safety / adversarial,Poison with Style: A Practical Poisoning Attack on Code Large Language Models,Social Aspects->Safety,Social Aspects,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,0,0,0,0.0,0.66538,0.60046,0.0,https://icml.cc/virtual/2026/poster/64400,https://www.alphaxiv.org/abs/2605.27631
67174,28,position / ai / position paper / argues,Position: Time to Close The Validation Gap in LLM Social Simulations,Applications->Social Sciences,Applications,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,0,0,0,0.0,0.71954,0.58155,0.0,https://icml.cc/virtual/2026/poster/67174,
64412,18,time series / series / time / forecasting,ParalESN: Enabling parallel information processing in Reservoir Computing,"Deep Learning->Sequential Models, Time series",Deep Learning,"Memorization, evaluation, and generalization",false,,1,0,0,0.0011,0.82763,0.54716,0.00055,https://icml.cc/virtual/2026/poster/64412,https://www.alphaxiv.org/abs/2601.22296
68816,7,reinforcement learning / reinforcement / policy / rl,Mirror Descent Policy Optimisation for Robust Constrained Markov Decision Processes,Theory->Reinforcement Learning and Planning,Theory,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,3,0,0,0.0033,0.88838,0.52955,0.00165,https://icml.cc/virtual/2026/poster/68816,https://www.alphaxiv.org/abs/2506.23165
64415,11,agent / agents / multi agent / multi,LLawCo: Learning Laws of Cooperation for Modeling Embodied Multi-Agent Behavior,Reinforcement Learning->Multi-agent,Reinforcement Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Robotics and world models; Systems, efficiency, and compression",false,,0,0,0,0.0,0.67907,0.59557,0.0,https://icml.cc/virtual/2026/poster/64415,
63510,27,neuroscience / cognitive / neuroscience cognitive / applications neuroscience,Hyperbolic neural population geometry benefits computation,"Applications->Neuroscience, Cognitive Science",Applications,"AI for science, health, and biology; RL for LLMs and verifiable rewards",false,,3,1,0,0.005,0.7646,0.5667,0.0025,https://icml.cc/virtual/2026/poster/63510,https://www.alphaxiv.org/abs/2606.10238
61268,13,scaling / test time / test / time,Many-Shot CoT-ICL: Making In-Context Learning Truly Learn,Deep Learning->Large Language Models,Deep Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards",false,,17,4,0,0.0255,0.86858,0.53517,0.01277,https://icml.cc/virtual/2026/poster/61268,https://www.alphaxiv.org/abs/2605.13511
63353,17,representation / machine learning / machine / general,Rethinking Evaluation Paradigms in IBP-based Certified Training,Social Aspects->Robustness,Social Aspects,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,1,0,0,0.0011,0.91525,0.52213,0.00055,https://icml.cc/virtual/2026/poster/63353,https://www.alphaxiv.org/abs/2606.02134
62729,4,visual / multimodal / reasoning / vision,Learning from Fine-Grained Visual Discrepancies: Mitigating Multimodal Hallucinations via In-Context Visual Contrastive Optimization,Deep Learning->Large Language Models,Deep Learning,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,2,4,0,0.009,0.80955,0.55262,0.0045,https://icml.cc/virtual/2026/poster/62729,https://www.alphaxiv.org/abs/2605.31312
65503,19,action / vla / language action / vision language,Sparse ActionGen: Accelerating Diffusion Policy with Real-time Pruning,Applications->Robotics,Applications,"Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Robotics and world models",false,,19,2,0,0.0243,0.8242,0.54818,0.01217,https://icml.cc/virtual/2026/poster/65503,https://www.alphaxiv.org/abs/2601.12894
61659,9,theory / algorithm / optimal / regret,Cost-aware Stopping for Bayesian Optimization,Probabilistic Methods->Bayesian Models and Methods,Probabilistic Methods,"AI for science, health, and biology; Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,8,3,4,0.3358,0.90876,0.5239,0.00696,https://icml.cc/virtual/2026/poster/61659,https://www.alphaxiv.org/abs/2507.12453
64436,17,representation / machine learning / machine / general,Possibilistic Predictive Uncertainty for Deep Learning,Deep Learning->Robustness,Deep Learning,"Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,5,0,1,0.1441,0.91396,0.52248,0.00275,https://icml.cc/virtual/2026/poster/64436,https://www.alphaxiv.org/abs/2605.00600
62328,11,agent / agents / multi agent / multi,SorryDB: Can AI Provers Complete Real-World Lean Theorems?,General Machine Learning->Evaluation,General Machine Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization",false,,2,0,0,0.0022,0.87375,0.53369,0.0011,https://icml.cc/virtual/2026/poster/62328,https://www.alphaxiv.org/abs/2603.02668
64457,13,scaling / test time / test / time,DiffuReason: Enhancing Reasoning Ability for Diffusion Language Models via Monte Carlo Tree Search,Deep Learning->Large Language Models,Deep Learning,"Diffusion language models; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.95763,0.51082,0.0,https://icml.cc/virtual/2026/poster/64457,
65223,19,action / vla / language action / vision language,Characterizing Vision-Language-Action Models across XPUs: Constraints and Acceleration for On-Robot Deployment,Applications->Robotics,Applications,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Robotics and world models; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,18,7,0,0.0317,0.6952,0.5899,0.01587,https://icml.cc/virtual/2026/poster/65223,https://www.alphaxiv.org/abs/2604.24447
62773,17,representation / machine learning / machine / general,Predictive variational inference: Learn the predictively optimal posterior distribution,Probabilistic Methods->Bayesian Models and Methods,Probabilistic Methods,"Theory, optimization, and sampling",false,,6,4,0,0.0134,0.95161,0.5124,0.00671,https://icml.cc/virtual/2026/poster/62773,https://www.alphaxiv.org/abs/2410.14843
