event_id,semantic_cluster_id,semantic_cluster_label,lexical_cluster_id,lexical_cluster_label,title,topic,topic_group,themes,is_oral,award,public_total_votes,visits_last_7_days,github_stars,composite_score,semantic_distance,semantic_centrality,semantic_x,semantic_y,attention_score,url,alphaxiv_url
65352,40,agents / agent / evaluation / agentic,11,agent / agents / multi agent / multi,WebWorld: A Large-Scale World Model for Web Agent Training,Deep Learning->Large Language Models,Deep Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Robotics and world models; Safety, alignment, governance, and risk",false,,23,19,48,0.836,0.66031,0.6023,-0.210197,-0.051498,0.02883,https://icml.cc/virtual/2026/poster/65352,https://www.alphaxiv.org/abs/2602.14721
61655,36,detection / vision / image / robustness,2,attacks / attack / safety / adversarial,Contrastive Spectral Rectification: Test-Time Defense towards Zero-shot Adversarial Robustness of CLIP,Social Aspects->Robustness,Social Aspects,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,5,1,5,0.3656,0.68691,0.5928,0.081775,-0.117722,0.00361,https://icml.cc/virtual/2026/poster/61655,https://www.alphaxiv.org/abs/2601.19210
61093,12,safety / attacks / attack / social aspects,11,agent / agents / multi agent / multi,A New Framework for Cybersecurity Refusals in AI Agents,,Unknown,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,3,0,2,0.223,0.7033,0.5871,-0.333421,0.207183,0.00165,https://icml.cc/virtual/2026/poster/61093,https://www.alphaxiv.org/abs/2606.02644
61299,16,action / robotics / vla / applications robotics,19,action / vla / language action / vision language,Factored Latent Action World Models,Deep Learning->Generative Models and Autoencoders,Deep Learning,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Robotics and world models",false,,26,11,0,0.0474,0.69142,0.59122,0.074199,-0.218798,0.02368,https://icml.cc/virtual/2026/poster/61299,https://www.alphaxiv.org/abs/2602.16229
61783,6,code / language / llms / verification,11,agent / agents / multi agent / multi,Training Language Model Agents to Find Vulnerabilities with CTF-Dojo,Social Aspects->Security,Social Aspects,"Agents, tools, and computer use; Causality and data-centric ML; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,39,13,55,0.8702,0.71668,0.58252,-0.289186,-0.030521,0.03254,https://icml.cc/virtual/2026/poster/61783,https://www.alphaxiv.org/abs/2508.18370
67161,12,safety / attacks / attack / social aspects,28,position / ai / position paper / argues,"Position: To Defend Against Cyber Attacks, We Must Teach AI Agents to Hack",Social Aspects->Security,Social Aspects,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,4,28,0,0.052,0.68348,0.59401,-0.259133,0.173897,0.02601,https://icml.cc/virtual/2026/poster/67161,https://www.alphaxiv.org/abs/2602.02595
64140,7,theory / regression / bounds / risk,25,cross / semantic / label / extensive,SaTeen: Learning Structural Alignment for Continual Test-Time Adaptation,"General Machine Learning->Transfer, Multitask and Meta-learning",General Machine Learning,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,0,0,0,0.0,0.82534,0.54784,0.09304,0.157816,0.0,https://icml.cc/virtual/2026/poster/64140,
61082,35,reasoning / rl / reinforcement / reinforcement learning,6,reasoning / reinforcement / rl / reinforcement learning,Spurious Rewards: Rethinking Training Signals in RLVR,Deep Learning->Large Language Models,Deep Learning,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",false,,153,73,352,1.466,0.64505,0.60789,-0.29012,0.00236,0.14637,https://icml.cc/virtual/2026/poster/61082,https://www.alphaxiv.org/abs/2506.10947
66155,39,time series / series / forecasting / time,18,time series / series / time / forecasting,BioFormer: Rethinking Cross-Subject Generalization via Spectral Structural Alignment in Biomedical Time-Series,Applications->Time Series,Applications,"AI for science, health, and biology; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,1,0,0,0.0011,0.77346,0.56387,0.237993,-0.027396,0.00055,https://icml.cc/virtual/2026/poster/66155,https://www.alphaxiv.org/abs/2605.22468
67236,37,ai / position / social / position paper,28,position / ai / position paper / argues,Position: Academic Conferences are Potentially Facing Denominator Gaming Caused by Fully Automated Scientific Agents,Social Aspects->Safety,Social Aspects,"AI for science, health, and biology; Agents, tools, and computer use; Safety, alignment, governance, and risk",false,,0,0,0,0.0,0.78986,0.5587,-0.295034,0.27264,0.0,https://icml.cc/virtual/2026/poster/67236,https://www.alphaxiv.org/abs/2605.09915
66300,2,reward / reinforcement learning / reinforcement / rewards,3,diffusion / generative / diffusion models / generative models,TDM-R1: Reinforcing Few-Step Diffusion Models with Non-Differentiable Reward,,Unknown,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",false,,38,14,112,1.0112,0.68504,0.59346,0.055408,-0.030844,0.03284,https://icml.cc/virtual/2026/poster/66300,https://www.alphaxiv.org/abs/2603.07700
66079,12,safety / attacks / attack / social aspects,24,preference / reward / preferences / preference optimization,Towards Context-Invariant Safety Alignment for Large Language Models,Social Aspects->Safety,Social Aspects,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,4,0,0,0.0044,0.67523,0.59693,-0.300246,0.063558,0.0022,https://icml.cc/virtual/2026/poster/66079,https://www.alphaxiv.org/abs/2605.20994
61042,12,safety / attacks / attack / social aspects,1,language / language models / llms / large language,CoT is Not the Chain of Truth: An Empirical Internal Analysis of Reasoning LLMs for Fake News Generation,Social Aspects->Safety,Social Aspects,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Safety, alignment, governance, and risk",false,,1,1,5,0.3612,0.68683,0.59283,-0.309265,-0.05462,0.0014,https://icml.cc/virtual/2026/poster/61042,https://www.alphaxiv.org/abs/2602.04856
64556,12,safety / attacks / attack / social aspects,2,attacks / attack / safety / adversarial,SafeHarbor: Defining Precise Decision Boundaries via Hierarchical Memory-Augmented Guardrail for LLM Agent Safety,Social Aspects->Safety,Social Aspects,"Agents, tools, and computer use; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,0,0.0,0.56931,0.63722,-0.353543,0.018935,0.0,https://icml.cc/virtual/2026/poster/64556,
66066,16,action / robotics / vla / applications robotics,19,action / vla / language action / vision language,SCALE: Self-uncertainty Conditioned Adaptive Looking and Execution for Vision-Language-Action Models,Applications->Robotics,Applications,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Robotics and world models; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,12,14,0,0.037,0.6298,0.61357,-0.05575,-0.097665,0.01852,https://icml.cc/virtual/2026/poster/66066,https://www.alphaxiv.org/abs/2602.04208
65029,24,language / language models / llms / large language,29,speech / audio / applications language / speech dialog,Sparse Autoencoders for Interpretable Emotion Control in Text-to-Speech,Deep Learning->Other Representation Learning,Deep Learning,"Causality and data-centric ML; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization",false,,8,1,0,0.0105,0.76498,0.56658,0.013943,-0.147011,0.00526,https://icml.cc/virtual/2026/poster/65029,https://www.alphaxiv.org/abs/2606.01479
67246,37,ai / position / social / position paper,28,position / ai / position paper / argues,Position: Mechanisms for Aggregated Individual Reporting Should be Established for Post-Deployment Evaluation,Social Aspects->Everything Else,Social Aspects,"Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,0,0,0,0.0,0.75982,0.56824,-0.291708,0.083855,0.0,https://icml.cc/virtual/2026/poster/67246,
62572,7,theory / regression / bounds / risk,9,theory / algorithm / optimal / regret,Provable Bounds for the Learnability of Sample-Compressible Families from Noisy Samples,Theory->Learning Theory,Theory,"LLM reasoning and test-time compute; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.7311,0.57767,0.218691,0.420739,0.0,https://icml.cc/virtual/2026/poster/62572,
66519,25,3d / video / motion / applications computer,10,3d / vision / applications computer / computer vision,Revisiting Photometric Ambiguity for Accurate Gaussian-Splatting Surface Reconstruction,Applications->Computer Vision,Applications,"Agents, tools, and computer use; Multimodal, vision-language, and video",false,,8,10,34,0.7369,0.80286,0.55467,0.355765,-0.103703,0.01291,https://icml.cc/virtual/2026/poster/66519,https://www.alphaxiv.org/abs/2605.12494
61817,12,safety / attacks / attack / social aspects,0,video / video generation / videos / temporal,Hermes: An Evidence-Driven Agentic Framework for Trustworthy and Explainable AI-Generated Video Detection,Applications->Computer Vision,Applications,"Agents, tools, and computer use; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,0,0.0,0.80316,0.55458,-0.177425,-0.150057,0.0,https://icml.cc/virtual/2026/poster/61817,
65094,8,diffusion / sampling / diffusion models / generative,3,diffusion / generative / diffusion models / generative models,Two Calm Ends and the Wild Middle: A Geometric Picture of Memorization in Diffusion Models,Deep Learning->Generative Models and Autoencoders,Deep Learning,"Causality and data-centric ML; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,0,0,0,0.0,0.73126,0.57762,0.249108,0.15793,0.0,https://icml.cc/virtual/2026/poster/65094,https://www.alphaxiv.org/abs/2602.17846
65401,23,privacy / private / dp / aspects privacy,9,theory / algorithm / optimal / regret,Adversarially Robust Approximate Furthest Neighbor,Social Aspects->Robustness,Social Aspects,"LLM reasoning and test-time compute; Safety, alignment, governance, and risk",false,,0,0,0,0.0,0.79481,0.55716,0.00309,0.231052,0.0,https://icml.cc/virtual/2026/poster/65401,
65173,35,reasoning / rl / reinforcement / reinforcement learning,6,reasoning / reinforcement / rl / reinforcement learning,Training-Trajectory-Aware Token Selection,Deep Learning->Large Language Models,Deep Learning,"Diffusion language models; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,18,5,0,0.0283,0.65353,0.60477,-0.142828,-0.044975,0.01417,https://icml.cc/virtual/2026/poster/65173,https://www.alphaxiv.org/abs/2601.10348
66063,13,dynamics / networks / latent / dynamical,18,time series / series / time / forecasting,Controlled SDEs for Long-Horizon Motion Generation under Latent Decision Uncertainty,Applications->Time Series,Applications,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Theory, optimization, and sampling",false,,0,0,0,0.0,0.82007,0.54943,0.124935,0.180574,0.0,https://icml.cc/virtual/2026/poster/66063,
61780,17,label / labels / machine / machine learning,29,speech / audio / applications language / speech dialog,VocSim A Training-free Benchmark for Zero-shot Content Identity in Single-source Audio,General Machine Learning->Evaluation,General Machine Learning,"Agents, tools, and computer use; Causality and data-centric ML; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,0,0,0,0.0,0.75803,0.56882,0.209144,-0.170574,0.0,https://icml.cc/virtual/2026/poster/61780,https://www.alphaxiv.org/abs/2512.10120
66346,21,language / large language / language models / large,13,scaling / test time / test / time,The Shadow Price of Reasoning: Economic Perspective on Optimal Budget Allocation for LLMs,Deep Learning->Large Language Models,Deep Learning,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,11,2,0,0.0155,0.70123,0.58781,-0.197335,0.183371,0.00776,https://icml.cc/virtual/2026/poster/66346,https://www.alphaxiv.org/abs/2606.03092
