global_review_rank,review_priority_score,review_phase,priority_reason,event_id,title,area,subarea,claim_ids,claim_themes,in_claim_queue,in_area_queue,claim_selection_reasons,area_selection_reasons,review_focus,is_oral,award,public_total_votes,github_url,github_stars,needs_manual_check_reason,taxonomy_review_status,evidence_confidence,primary_contribution_type,method_families,evaluation_settings,manual_fields_to_fill,claim_packet_links,claim_dossier_links,area_packet_link,area_briefing_link,icml_url,alphaxiv_url
130,23.012,taxonomy_boundaries,in area-validation queue; oral/program signal; taxonomy boundary needs review; artifact-visible,62145,Protein Fold Classification at Scale: Benchmarking and Pretraining,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",,,false,true,,fault_line_representative,,true,,2,https://github.com/BorgwardtLab/TEDBench,12,,needs_review,medium,Benchmark / evaluation,,science/domain,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/ai-for-science-health-and-neuro.md,reports/area_briefing_cards/ai-for-science-health-and-neuro.md,https://icml.cc/virtual/2026/poster/62145,https://www.alphaxiv.org/abs/2605.18552
131,23.009,taxonomy_boundaries,in area-validation queue; oral/program signal; taxonomy boundary needs review; artifact-visible,66254,Midtraining Bridges Pretraining and Posttraining Distributions,"Data-Centric, Causal, and Federated ML","Continual learning, forgetting, and task adaptation",,,false,true,,fault_line_representative,,true,,47,https://github.com/nightingal3/midtraining,9,,needs_review,medium,Method / algorithm,Agents / tool use,math/code/verifiable; language/llm,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/data-centric-causal-and-federated-ml.md,reports/area_briefing_cards/data-centric-causal-and-federated-ml.md,https://icml.cc/virtual/2026/poster/66254,https://www.alphaxiv.org/abs/2510.14865
132,23.003,taxonomy_boundaries,in area-validation queue; oral/program signal; taxonomy boundary needs review; artifact-visible,66000,Expressivity-Efficiency Tradeoffs for Hybrid Sequence Models,"Data-Centric, Causal, and Federated ML","Continual learning, forgetting, and task adaptation",,,false,true,,fault_line_representative,,true,,5,https://github.com/SprocketLab/hybrid-expressivity,3,,needs_review,medium,Theory / proof,Transformer / attention,theory/synthetic,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/data-centric-causal-and-federated-ml.md,reports/area_briefing_cards/data-centric-causal-and-federated-ml.md,https://icml.cc/virtual/2026/poster/66000,https://www.alphaxiv.org/abs/2603.08859
133,23.0,taxonomy_boundaries,in area-validation queue; oral/program signal; taxonomy boundary needs review,63982,From Text to Forecasts: Bridging Modality Gap with Temporal Evolution Semantic Space,"AI for Science, Health, and Neuro",Time series and forecasting applications,,,false,true,,fault_line_representative,,true,,4,,0,,needs_review,medium,Dataset / data resource,Agents / tool use,math/code/verifiable; language/llm; theory/synthetic,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/ai-for-science-health-and-neuro.md,reports/area_briefing_cards/ai-for-science-health-and-neuro.md,https://icml.cc/virtual/2026/poster/63982,https://www.alphaxiv.org/abs/2603.12664
134,23.0,taxonomy_boundaries,in area-validation queue; oral/program signal; taxonomy boundary needs review,66118,dnaHNet: A Scalable and Hierarchical Foundation Model for Genomic Sequence Learning,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",,,false,true,,fault_line_representative,,true,,20,,0,,needs_review,medium,Application / domain study,Transformer / attention; Compression / efficiency,science/domain,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/ai-for-science-health-and-neuro.md,reports/area_briefing_cards/ai-for-science-health-and-neuro.md,https://icml.cc/virtual/2026/poster/66118,https://www.alphaxiv.org/abs/2602.10603
135,23.0,taxonomy_boundaries,in area-validation queue; taxonomy boundary needs review; artifact-visible; moderate AlphaXiv attention; public attention without program signal,65037,ATLAS: Learning to Optimally Memorize the Context at Test Time,"Data-Centric, Causal, and Federated ML","Continual learning, forgetting, and task adaptation",,,false,true,,public_attention_not_program_signal,,false,,168,https://github.com/bhoener/atlas,0,,needs_review,medium,Theory / proof,Reasoning / test-time compute; Transformer / attention,language/llm,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/data-centric-causal-and-federated-ml.md,reports/area_briefing_cards/data-centric-causal-and-federated-ml.md,https://icml.cc/virtual/2026/poster/65037,https://www.alphaxiv.org/abs/2505.23735
136,23.0,taxonomy_boundaries,in area-validation queue; oral/program signal; taxonomy boundary needs review,63078,Foundations of Equivariant Deep Learning: Unifying Graph and Sheaf Neural Networks,"Graphs, Geometry, and Representation Learning",Equivariant graph and geometric networks,,,false,true,,fault_line_representative,,true,,0,,0,,needs_review,medium,Theory / proof,Graphs / geometry,theory/synthetic,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/graphs-geometry-and-representation-learning.md,reports/area_briefing_cards/graphs-geometry-and-representation-learning.md,https://icml.cc/virtual/2026/poster/63078,
137,23.0,taxonomy_boundaries,in area-validation queue; oral/program signal; taxonomy boundary needs review,65761,Necessary Conditions for Compositional Generalization of Embedding Models,"Graphs, Geometry, and Representation Learning",Geometric representation learning and manifolds,,,false,true,,fault_line_representative,,true,,0,,0,,needs_review,medium,Position / conceptual,Graphs / geometry,theory/synthetic,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/graphs-geometry-and-representation-learning.md,reports/area_briefing_cards/graphs-geometry-and-representation-learning.md,https://icml.cc/virtual/2026/poster/65761,
138,22.356,priority_area_depth,in area-validation queue; priority report area; oral/program signal; artifact-visible,63725,Holi-Spatial: Evolving Video Streams into Holistic 3D Spatial Intelligence,"Multimodal, Vision, and Perception","3D, video, motion, and spatial understanding",,,false,true,,fault_line_representative,,true,,52,https://github.com/Visionary-Laboratory/Holi-Spatial,356,,stable_seed,medium,Benchmark / evaluation,LLM post-training; Reasoning / test-time compute; Agents / tool use; Graphs / geometry,vision/video; language/llm,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/multimodal-vision-and-perception.md,reports/area_briefing_cards/multimodal-vision-and-perception.md,https://icml.cc/virtual/2026/poster/63725,https://www.alphaxiv.org/abs/2603.07660
139,22.207,priority_area_depth,in area-validation queue; priority report area; oral/program signal; artifact-visible,63564,FlashSinkhorn: IO-Aware Entropic Optimal Transport on GPU,Systems and Efficient Foundation Models,"Serving, GPU memory, MoE, and throughput",,,false,true,,fault_line_representative,,true,,5,https://github.com/ot-triton-lab/ot_triton,207,,stable_seed,medium,System / infrastructure,Transformer / attention,,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/systems-and-efficient-foundation-models.md,reports/area_briefing_cards/systems-and-efficient-foundation-models.md,https://icml.cc/virtual/2026/poster/63564,https://www.alphaxiv.org/abs/2602.03067
140,22.069,breadth_and_sanity_checks,in claim-validation queue; in area-validation queue; artifact-visible; moderate AlphaXiv attention,62902,Discrete Diffusion VLA: Bringing Discrete Diffusion to Action Decoding in Vision-Language-Action Policies,"Robotics, Embodiment, and World Models",Vision-language-action models and robotic manipulation,C04,Public attention mismatch,true,true,robotics_public_not_program,fault_line_representative,"Classify the source of public attention: benchmark, demo, artifact, model release, or hype.",false,,204,https://github.com/Liang-ZX/DiscreteDiffusionVLA,69,,stable_seed,medium,Benchmark / evaluation,RL / policy optimization; Diffusion / flow; Transformer / attention,vision/video; robotics/embodied; language/llm,claim: manual_claim_support/manual_taxonomy_judgment/manual_artifact_judgment; area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,reports/claim_validation_packets/c04-public-attention-mismatch.md,reports/claim_evidence_dossiers/c04-public-attention-mismatch.md,reports/validation_packets/robotics-embodiment-and-world-models.md,reports/area_briefing_cards/robotics-embodiment-and-world-models.md,https://icml.cc/virtual/2026/poster/62902,https://www.alphaxiv.org/abs/2508.20072
141,22.02,priority_area_depth,in area-validation queue; priority report area; oral/program signal; artifact-visible,65005,CLEAR: Context-Aware Learning with End-to-End Mask-Free Inference for Adaptive Subtitle Removal,"Multimodal, Vision, and Perception",Vision-language reasoning and video understanding,,,false,true,,fault_line_representative,,true,,2,https://github.com/silent-commit/CLEAR,20,,stable_seed,medium,Dataset / data resource,LLM post-training; Diffusion / flow; Compression / efficiency,vision/video; language/llm,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/multimodal-vision-and-perception.md,reports/area_briefing_cards/multimodal-vision-and-perception.md,https://icml.cc/virtual/2026/poster/65005,https://www.alphaxiv.org/abs/2603.21901
142,22.012,priority_area_depth,in area-validation queue; priority report area; oral/program signal; artifact-visible,65441,Are VLMs Seeing or Just Saying? Uncovering the Illusion of Visual Re-examination,"Multimodal, Vision, and Perception",Vision-language reasoning and video understanding,,,false,true,,fault_line_representative,,true,,16,https://github.com/visualswap/visualswap,12,,stable_seed,medium,Benchmark / evaluation,Reasoning / test-time compute; Transformer / attention,vision/video; language/llm,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/multimodal-vision-and-perception.md,reports/area_briefing_cards/multimodal-vision-and-perception.md,https://icml.cc/virtual/2026/poster/65441,https://www.alphaxiv.org/abs/2605.15864
143,22.002,priority_area_depth,in area-validation queue; priority report area; oral/program signal; artifact-visible,64670,ECHO: Elastic Speculative Decoding with Sparse Gating for High-Concurrency Scenarios,Systems and Efficient Foundation Models,"Serving, GPU memory, MoE, and throughput",,,false,true,,fault_line_representative,,true,,3,https://github.com/Sylvan820/ECHO_transformers,2,,stable_seed,medium,Theory / proof,Reasoning / test-time compute; Compression / efficiency,language/llm,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/systems-and-efficient-foundation-models.md,reports/area_briefing_cards/systems-and-efficient-foundation-models.md,https://icml.cc/virtual/2026/poster/64670,https://www.alphaxiv.org/abs/2604.09603
