event_id,title,themes,official_topic,topic_group,decision,is_oral,award,public_total_votes,visits_last_7_days,github_stars,score,url,alphaxiv_url
62437,Weaving Graph over Tokens: Contextualizing Structured Sequences for LLMs,"Agents, tools, and computer use; Causality and data-centric ML; Diffusion language models; LLM reasoning and test-time compute; Memorization, evaluation, and generalization",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62437,
66774,TCAP: Tri-Component Attention Profiling for Unsupervised Backdoor Detection in MLLM Fine-Tuning,"Multimodal, vision-language, and video; Safety, alignment, governance, and risk",Deep Learning->Robustness,Deep Learning,Accept (regular),false,,1,3,2,0.2259,https://icml.cc/virtual/2026/poster/66774,https://www.alphaxiv.org/abs/2601.21692
61116,Particle-Guided Diffusion Models for Partial Differential Equations,"AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Theory, optimization, and sampling",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,4,0,0,0.0044,https://icml.cc/virtual/2026/poster/61116,https://www.alphaxiv.org/abs/2601.23262
63879,ST-TGExplainer: Disentangling Stability and Transition Patterns for Temporal GNN Interpretability,"Agents, tools, and computer use; Interpretability and mechanistic analysis",Deep Learning->Graph Neural Networks,Deep Learning,Accept (regular),false,,4,0,0,0.0044,https://icml.cc/virtual/2026/poster/63879,https://www.alphaxiv.org/abs/2605.19822
60561,Mitigating the Contractivity Trap in Diffusion ODEs via Stein Stabilization,"Diffusion, flow, and generative modeling; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,6,3,0,0.0117,https://icml.cc/virtual/2026/poster/60561,https://www.alphaxiv.org/abs/2606.07835
60507,Initialization is Half the Battle: Generating Diverse Images from a Guidance Potential Posterior,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (spotlight),false,,4,1,0,0.0061,https://icml.cc/virtual/2026/poster/60507,https://www.alphaxiv.org/abs/2606.02453
64879,IDRBench: Understanding the Capability of Large Language Models on Interdisciplinary Research,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",General Machine Learning->Evaluation,General Machine Learning,Accept (regular),false,,1,1,0,0.0028,https://icml.cc/virtual/2026/poster/64879,https://www.alphaxiv.org/abs/2507.15736
63413,Faithful Mobile GUI Agents with Guided Advantage Estimator,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",Social Aspects->Safety,Social Aspects,Accept (regular),false,,6,3,3,0.289,https://icml.cc/virtual/2026/poster/63413,https://www.alphaxiv.org/abs/2605.01208
60502,Condition-Aware Graph Flow Matching for Modeling the Distributions of Complex Physical Systems,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/60502,
63691,Domain-Shift-Aware Conformal Prediction for Large Language Models,"Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",Theory->Domain Adaptation and Transfer Learning,Theory,Accept (regular),false,,8,4,0,0.0156,https://icml.cc/virtual/2026/poster/63691,https://www.alphaxiv.org/abs/2510.05566
66801,Attacks on Machine-Text Detectors Retain Stylistic Fingerprints,"Agents, tools, and computer use; LLM reasoning and test-time compute; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/66801,
63534,Controlled Dynamics Attractor Transformer,"Interpretability and mechanistic analysis; Memorization, evaluation, and generalization",Deep Learning->Other Representation Learning,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63534,
64756,Constrained Flow Optimization via Sequential Fine-Tuning for Molecular Design,"AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,2,9,0,0.0175,https://icml.cc/virtual/2026/poster/64756,https://www.alphaxiv.org/abs/2605.30610
65195,RGMem: Renormalization Group–inspired Memory Evolution for Language Agents,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,4,1,0,0.0061,https://icml.cc/virtual/2026/poster/65195,https://www.alphaxiv.org/abs/2510.16392
67198,Position: The Term “Machine Unlearning” Is Overused in LLMs,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",Social Aspects->Privacy,Social Aspects,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/67198,
63202,Training Diffusion Language Models for Black-Box Optimization,"AI for science, health, and biology; Diffusion language models; Diffusion, flow, and generative modeling; RL for LLMs and verifiable rewards; Robotics and world models; Theory, optimization, and sampling","Applications->Chemistry, Physics, and Earth Sciences",Applications,Accept (spotlight),false,,8,1,0,0.0105,https://icml.cc/virtual/2026/poster/63202,https://www.alphaxiv.org/abs/2603.17919
66725,One-shot Entropy Minimization for Language Model Reasoning,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/66725,
60881,Active Learning with Foundation Model Priors: Efficient Learning under Class Imbalance,"Causality and data-centric ML; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression","General Machine Learning->Online Learning, Active Learning and Bandits",General Machine Learning,Accept (regular),false,,0,3,0,0.0051,https://icml.cc/virtual/2026/poster/60881,https://www.alphaxiv.org/abs/2606.07630
65327,Unleashing the Representational Power of Fourier Shapes for Attacking Infrared Object Detection,"Diffusion language models; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Applications->Computer Vision,Applications,Accept (regular),false,,3,0,0,0.0033,https://icml.cc/virtual/2026/poster/65327,https://www.alphaxiv.org/abs/2605.17822
65718,Support-Proximity Augmented Diffusion Estimation for Offline Black-Box Optimization,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",Optimization->Zero-order and Black-box Optimization,Optimization,Accept (regular),false,,1,0,6,0.3903,https://icml.cc/virtual/2026/poster/65718,https://www.alphaxiv.org/abs/2605.11246
63009,Test-Time Debiasing with Probabilistic Prompts via Wasserstein Distance in Vision-Language Models,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",Social Aspects->Fairness,Social Aspects,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63009,
66697,INT vs. FP: A Comprehensive Study of Fine-Grained Low-bit Quantization Formats,"Agents, tools, and computer use; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Safety, alignment, governance, and risk; Systems, efficiency, and compression",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,38,9,80,0.9361,https://icml.cc/virtual/2026/poster/66697,https://www.alphaxiv.org/abs/2510.25602
66482,Language Generation in the Limit: Complexity Barriers and Implications for Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (spotlight),false,,3,1,0,0.005,https://icml.cc/virtual/2026/poster/66482,https://www.alphaxiv.org/abs/2511.05759
60539,Textual Supervision Enhances Geospatial Representations in Vision-Language Models,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Multimodal, vision-language, and video; Safety, alignment, governance, and risk","Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,Accept (regular),false,,0,0,1,0.1386,https://icml.cc/virtual/2026/poster/60539,https://www.alphaxiv.org/abs/2606.07172
65454,Self-CriTeach: LLM Self-Teaching and Self-Critiquing for Improving Robotic Planning via Automated Domain Generation,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Robotics and world models",Applications->Robotics,Applications,Accept (regular),false,,3,1,0,0.005,https://icml.cc/virtual/2026/poster/65454,https://www.alphaxiv.org/abs/2509.21543
66247,Adaptively Robust Resettable Streaming,"RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Theory->Everything Else,Theory,Accept (regular),false,,1,0,0,0.0011,https://icml.cc/virtual/2026/poster/66247,https://www.alphaxiv.org/abs/2601.21989
60757,NanoFLUX: Distillation-Driven Compression of Large Text-to-Image Generation Models for Mobile Devices,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",Deep Learning->Foundation Models,Deep Learning,Accept (regular),false,,14,0,0,0.0154,https://icml.cc/virtual/2026/poster/60757,https://www.alphaxiv.org/abs/2602.06879
66545,Heterogeneous Customizable Personalized Federated Fine-Tuning Approach for Large Language Models,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/66545,
60866,PRIM：Cooperative Dynamic Token Compression for Efficient Large Multimodal Models,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",Theory->Deep Learning,Theory,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/60866,
60879,Path-dependent Discrete Amortized Inference,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",Probabilistic Methods->Variational Inference,Probabilistic Methods,Accept (spotlight),true,,0,0,0,1.5,https://icml.cc/virtual/2026/poster/60879,
62523,GOTabPFN: From Feature Ordering to Compact Tokenization for Tabular Foundation Models on High-Dimensional Data,"AI for science, health, and biology; Agents, tools, and computer use; Memorization, evaluation, and generalization; Systems, efficiency, and compression",Deep Learning->Other Representation Learning,Deep Learning,Accept (regular),false,,2,0,0,0.0022,https://icml.cc/virtual/2026/poster/62523,https://www.alphaxiv.org/abs/2606.05441
66507,Ekka: Automated Diagnosis of Silent Errors in LLM Inference,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,1,1,0,0.0028,https://icml.cc/virtual/2026/poster/66507,https://www.alphaxiv.org/abs/2606.04594
