audience,phase,rank,title,why_read,award,is_oral,public_total_votes,visits_last_7_days,github_stars,reading_score,themes,cluster_id,cluster_label,official_topic,sector_mix,authors,canonical_institutions,url,alphaxiv_url,github_url
"Safety, Alignment, and Governance Researcher",core_depth,10,Hair-Trigger Alignment: Black-Box Evaluation Cannot Guarantee Post-Update Alignment,"theme: Interpretability and mechanistic analysis, Safety, alignment, governance, and risk; cluster: 2 attacks / attack / safety / adversarial; topic: Social Aspects, Alignment; keywords: safety, alignment, jailbreak, privacy",,false,3,4,0,8.2225,"Agents, tools, and computer use; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",2,attacks / attack / safety / adversarial,Social Aspects->Alignment,Academia; Industry; Other / unknown,Yavuz Faruk Bakman; Duygu Nur Yaldiz; Eleni Triantafillou; Peter Kairouz; Salman Avestimehr; Sai Praneeth Reddy Karimireddy,Google; USC; University of Southern California,https://icml.cc/virtual/2026/poster/64533,https://www.alphaxiv.org/abs/2601.22313,
"Safety, Alignment, and Governance Researcher",core_depth,11,Towards Long-Horizon Interpretability: Efficient and Faithful Multi-Token Attribution for Reasoning LLMs,"theme: Interpretability and mechanistic analysis, Safety, alignment, governance, and risk; cluster: 23 interpretability / accountability / transparency / transparency interpretability; topic: Social Aspects; keywords: interpretability; oral",,true,12,29,0,8.215,"Causality and data-centric ML; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Safety, alignment, governance, and risk; Systems, efficiency, and compression",23,interpretability / accountability / transparency / transparency interpretability,"Social Aspects->Accountability, Transparency, and Interpretability",Academia,Wenbo Pan; Zhichao Liu; Xianlong Wang; Yu Haining; Xiaohua Jia,Harbin Institute of Technology; University of Hong Kong,https://icml.cc/virtual/2026/poster/64718,https://www.alphaxiv.org/abs/2602.01914,
"Safety, Alignment, and Governance Researcher",core_depth,12,"Is Your LLM Overcharging You? Tokenization, Transparency, and Incentives","theme: Interpretability and mechanistic analysis, Safety, alignment, governance, and risk; cluster: 23 interpretability / accountability / transparency / transparency interpretability; topic: Social Aspects; keywords: transparency; oral",,true,6,3,5,8.1892,"Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression",23,interpretability / accountability / transparency / transparency interpretability,"Social Aspects->Accountability, Transparency, and Interpretability",Other / unknown; Research institute,Ander Artola Velasco; Stratis Tsirtsis; Nastaran Okati; Manuel Gomez-Rodriguez,Hasso Plattner Institute; MPI-SWS; Max Planck / ELLIS,https://icml.cc/virtual/2026/poster/63083,https://www.alphaxiv.org/abs/2505.21627,https://github.com/Networks-Learning/token-pricing
"Safety, Alignment, and Governance Researcher",adjacent_context,13,Guaranteed Optimal Compositional Explanations for Neurons,"theme: Interpretability and mechanistic analysis, Safety, alignment, governance, and risk; cluster: 23 interpretability / accountability / transparency / transparency interpretability; topic: Social Aspects; keywords: alignment; oral",,true,5,2,3,8.1835,"AI for science, health, and biology; Agents, tools, and computer use; Interpretability and mechanistic analysis; Safety, alignment, governance, and risk",23,interpretability / accountability / transparency / transparency interpretability,"Social Aspects->Accountability, Transparency, and Interpretability",Academia,Biagio La Rosa; Leilani Gilpin,"MIT; University of California, Santa Cruz",https://icml.cc/virtual/2026/poster/64551,https://www.alphaxiv.org/abs/2511.20934,https://github.com/aiea-lab/optimal-compositional-explanations
"Safety, Alignment, and Governance Researcher",adjacent_context,14,Activation Oracles: Training and Evaluating LLMs as General-Purpose Activation Explainers,"theme: Interpretability and mechanistic analysis, Safety, alignment, governance, and risk; cluster: 23 interpretability / accountability / transparency / transparency interpretability; topic: Social Aspects; oral",,true,75,49,0,7.9355,"Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",23,interpretability / accountability / transparency / transparency interpretability,"Social Aspects->Accountability, Transparency, and Interpretability",Academia; Industry; Other / unknown,Adam Karvonen; James Chua; Clément Dumas; Kit Fraser-Taliente; Subhash Kantamneni; Julian Minder; Euan Ong; Arnab Sen Sharma; Daniel Wen; Owain Evans; Samuel Marks,"Anthropic; ENS Paris-Saclay / EPFL; EPFL - EPF Lausanne; Independent; MIT; National University of Singapore; New AI Safety Group, Berkeley; Northeastern University; University of Oxford",https://icml.cc/virtual/2026/poster/65446,https://www.alphaxiv.org/abs/2512.15674,
"Safety, Alignment, and Governance Researcher",adjacent_context,15,"Position: AI Governance Needs ISO-like Interoperability Protocols, Not Just Laws","theme: Interpretability and mechanistic analysis, Safety, alignment, governance, and risk; cluster: 28 position / ai / position paper / argues; topic: Social Aspects; keywords: privacy, risk, governance",,false,0,0,0,7.8998,"Interpretability and mechanistic analysis; Safety, alignment, governance, and risk",28,position / ai / position paper / argues,"Social Aspects->Accountability, Transparency, and Interpretability",Academia; Other / unknown,Azmine Toushik Wasi; Mst Islam; Mahfuz Anik; Manjurul Ahsan; Taki Hasan Rafi; Dong-Kyu Chae,"Computational Intelligence and Operations Laboratory (CIOL); Hanyang University; Independent University, Bangladesh; Shahjalal University of Science and Technology; University of Oklahoma",https://icml.cc/virtual/2026/poster/67147,,
"Safety, Alignment, and Governance Researcher",adjacent_context,16,Furina: Fragmented Uncertainty-Driven Refusal Instability Attack,"theme: Interpretability and mechanistic analysis, Safety, alignment, governance, and risk; cluster: 2 attacks / attack / safety / adversarial; topic: Social Aspects, Safety; keywords: safety, alignment, jailbreak",,false,3,17,13,7.8961,"Interpretability and mechanistic analysis; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",2,attacks / attack / safety / adversarial,Social Aspects->Safety,Academia,Tongxi Wu; Jian Zhang; Yang Gao,Nanjing University,https://icml.cc/virtual/2026/poster/61220,https://www.alphaxiv.org/abs/2605.26158,https://github.com/0xCavaliers/Furina_Jailbreak
"Safety, Alignment, and Governance Researcher",adjacent_context,17,TT-Sparse: Learning Sparse Rule Models with Differentiable Truth Tables,"theme: Interpretability and mechanistic analysis, Safety, alignment, governance, and risk; cluster: 23 interpretability / accountability / transparency / transparency interpretability; topic: Social Aspects; keywords: interpretability, transparency, accountability",,false,6,0,0,7.8907,"Interpretability and mechanistic analysis; Safety, alignment, governance, and risk",23,interpretability / accountability / transparency / transparency interpretability,"Social Aspects->Accountability, Transparency, and Interpretability",Academia; Other / unknown,Hans Farrell Soegeng; Sarthak Modi; Thomas Peyrin,Continental Automotive Singapore; Nanyang Technological University,https://icml.cc/virtual/2026/poster/61709,https://www.alphaxiv.org/abs/2603.07606,
"Safety, Alignment, and Governance Researcher",adjacent_context,18,Position: Child Safety Necessitates New Approaches to AI Safety,"theme: Interpretability and mechanistic analysis, Safety, alignment, governance, and risk; cluster: 28 position / ai / position paper / argues; topic: Social Aspects, Safety; keywords: safety, risk, transparency",,false,0,0,0,7.89,"Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",28,position / ai / position paper / argues,Social Aspects->Safety,Academia; Other / unknown,Neil Kale; Rebecca Portnoff; Pratiksha Thaker; Michael Simpson; Robertson Wang; Kevin Kuo; Chhavi Yadav; Virginia Smith,Carnegie Mellon University; Thorn; Trajectory,https://icml.cc/virtual/2026/poster/67205,,
"Safety, Alignment, and Governance Researcher",optional_deep_cut,19,"Position: Don't Just ""Fix it in Post'': A Science of AI Must Study Learning Dynamics","theme: Interpretability and mechanistic analysis, Safety, alignment, governance, and risk; cluster: 28 position / ai / position paper / argues; keywords: safety, fairness, interpretability; oral",,true,0,0,0,7.8856,"AI for science, health, and biology; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",28,position / ai / position paper / argues,,Academia; Other / unknown; Research institute,Stella Biderman; Mohammad Aflah Khan; Fatemehsadat Mireshghallah; Catherine Arnett; Fazl Barez; Naomi Saphra,Carnegie Mellon University; EleutherAI; Harvard University; Max Planck / ELLIS; University of Oxford,https://icml.cc/virtual/2026/poster/67142,,
"Safety, Alignment, and Governance Researcher",optional_deep_cut,20,"Position: Invisible Tokens, Visible Bills: The Urgent Need to Audit Hidden Operations in Opaque LLM Services","theme: Interpretability and mechanistic analysis, Safety, alignment, governance, and risk; cluster: 23 interpretability / accountability / transparency / transparency interpretability; topic: Social Aspects; keywords: risk, transparency, accountability",,false,10,0,0,7.8848,"Agents, tools, and computer use; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Safety, alignment, governance, and risk",23,interpretability / accountability / transparency / transparency interpretability,"Social Aspects->Accountability, Transparency, and Interpretability",Academia,Guoheng Sun; Ziyao Wang; Xuandong Zhao; Bowei Tian; Zheyu Shen; Yexiao He; Jinming Xing; Ang Li,"North Carolina State University; UC Berkeley; University of Maryland, College Park",https://icml.cc/virtual/2026/poster/67170,https://www.alphaxiv.org/abs/2505.18471,
"Safety, Alignment, and Governance Researcher",optional_deep_cut,21,Prototype-Grounded Concept Models for Verifiable Concept Alignment,"theme: Interpretability and mechanistic analysis, Safety, alignment, governance, and risk; cluster: 23 interpretability / accountability / transparency / transparency interpretability; topic: Social Aspects; keywords: alignment, interpretability, transparency",,false,4,1,0,7.8834,"Causality and data-centric ML; Interpretability and mechanistic analysis; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",23,interpretability / accountability / transparency / transparency interpretability,"Social Aspects->Accountability, Transparency, and Interpretability",Other / unknown,Stefano Colamonaco; David Debot; Pietro Barbiero; Giuseppe Marra,IBM Research; KU Leuven,https://icml.cc/virtual/2026/poster/66612,https://www.alphaxiv.org/abs/2604.16076,
"Safety, Alignment, and Governance Researcher",optional_deep_cut,22,IACW: Intent-Aware Controllable Watermarking for Scalable Authorial Intent Attribution,"theme: Interpretability and mechanistic analysis, Safety, alignment, governance, and risk; cluster: 23 interpretability / accountability / transparency / transparency interpretability; topic: Social Aspects; keywords: fairness, risk, governance",,false,0,0,0,7.8727,"Agents, tools, and computer use; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression",23,interpretability / accountability / transparency / transparency interpretability,"Social Aspects->Accountability, Transparency, and Interpretability",Academia; Research institute,Hao Huang; JiaTang Luo; Ruihua Zhou; Yunpeng Li; Yuling Liu,Chinese Academy of Sciences; University of Chinese Academy of Sciences,https://icml.cc/virtual/2026/poster/65767,,
"Safety, Alignment, and Governance Researcher",optional_deep_cut,23,Position: The AI Imperative: Scaling High-Quality Peer Review in Machine Learning,"theme: Interpretability and mechanistic analysis, Safety, alignment, governance, and risk; cluster: 28 position / ai / position paper / argues; topic: Social Aspects; oral",,true,0,4,0,7.8502,"AI for science, health, and biology; Agents, tools, and computer use; Interpretability and mechanistic analysis; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",28,position / ai / position paper / argues,"Social Aspects->Accountability, Transparency, and Interpretability",Academia; Industry; Other / unknown,Qiyao Wei; Samuel Holt; Jing Yang; Markus Wulfmeier; Mihaela van der Schaar,"Google DeepMind; USC-ICT, Vision and Graphics Lab; University of Cambridge",https://icml.cc/virtual/2026/poster/67249,https://www.alphaxiv.org/abs/2506.08134,
"Safety, Alignment, and Governance Researcher",optional_deep_cut,24,The Personality Illusion: Revealing Dissociation Between Self-Reports & Behavior in LLMs,"theme: Interpretability and mechanistic analysis, Safety, alignment, governance, and risk; cluster: 1 language / language models / llms / large language; topic: Social Aspects, Alignment; keywords: alignment, interpretability",,false,18,14,76,7.5438,"Agents, tools, and computer use; Causality and data-centric ML; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",1,language / language models / llms / large language,Social Aspects->Alignment,Academia; Industry,Pengrui Han; Rafal Kocielnik; Peiyang Song; Ramit Debnath; Dean Mobbs; Anima Anandkumar; R. Michael Alvarez,California Institute of Technology; MIT; NVIDIA; UC Berkeley,https://icml.cc/virtual/2026/poster/66149,https://www.alphaxiv.org/abs/2509.03730,https://github.com/psychology-of-AI/Personality-Illusion
